City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
417,Tura,25.5198,90.2201,75.29,95,11,2.77,IN,2022-09-29 14:28:04
418,Fredericton,45.9454,-66.6656,57.83,79,100,6.91,CA,2022-09-29 14:27:27
419,Huambo,-12.7761,15.7392,81.72,25,74,3.15,AO,2022-09-29 14:28:05
420,Mayo,38.8876,-76.5119,63.61,68,0,18.41,US,2022-09-29 14:28:05
421,Zapolyarnyy,69.4154,30.8136,49.28,76,13,5.64,RU,2022-09-29 14:28:05
422,Lasa,46.6166,10.7002,58.08,90,100,3.69,IT,2022-09-29 14:28:06
423,Zhigansk,66.7697,123.3711,28.08,94,99,9.51,RU,2022-09-29 14:28:06
424,Oriximina,-1.7656,-55.8661,96.31,34,12,5.01,BR,2022-09-29 14:25:13
425,Marawi,7.9986,124.2928,69.96,93,100,2.39,PH,2022-09-29 14:28:06
426,Ardabil,38.2498,48.2933,65.75,55,0,21.85,IR,2022-09-29 14:28:07
427,Porto Novo,6.4965,2.6036,84.02,68,72,9.73,BJ,2022-09-29 14:28:07
428,San Antonio,29.4241,-98.4936,78.26,51,0,0.0,US,2022-09-29 14:23:58
429,Almaznyy,48.0448,40.045,68.43,63,93,0.89,RU,2022-09-29 14:28:08
430,Christchurch,-43.5333,172.6333,46.9,83,75,10.36,NZ,2022-09-29 14:25:11
431,Birao,10.2849,22.7882,86.18,55,100,5.77,CF,2022-09-29 14:28:08
432,Pipili,20.1167,85.8333,80.94,100,40,0.0,IN,2022-09-29 14:28:09
433,Choma,-16.8065,26.9531,83.53,20,3,10.92,ZM,2022-09-29 14:28:09
434,Tokur,53.1333,132.9,30.83,99,100,0.38,RU,2022-09-29 14:28:10
435,Le Port,-20.9373,55.2919,75.88,100,29,4.21,RE,2022-09-29 14:28:10
436,Fort-Shevchenko,44.5086,50.263,72.36,48,97,8.7,KZ,2022-09-29 14:28:10
437,Plettenberg Bay,-34.0527,23.3716,64.17,82,100,9.1,ZA,2022-09-29 14:28:11
438,Shenkursk,62.1091,42.896,32.72,97,100,9.95,RU,2022-09-29 14:28:11
439,Arecibo,18.4724,-66.7157,87.58,77,5,5.61,PR,2022-09-29 14:28:11
440,Dergachi,51.2328,48.7659,64.78,77,100,6.35,RU,2022-09-29 14:28:12
441,Deputatskiy,69.3,139.9,14.9,97,100,0.67,RU,2022-09-29 14:28:12
442,Murray Bridge,-35.1167,139.2667,48.16,95,11,5.19,AU,2022-09-29 14:28:12
443,Ponta Delgada,37.7333,-25.6667,72.32,56,40,9.22,PT,2022-09-29 14:28:13
444,Rio Gallegos,-51.6226,-69.2181,48.25,71,0,1.14,AR,2022-09-29 14:28:13
445,Sorland,67.667,12.6934,53.46,76,0,6.91,NO,2022-09-29 14:28:13
446,Petropavlovsk-Kamchatskiy,53.0452,158.6483,43.39,100,100,4.47,RU,2022-09-29 14:28:14
447,Bhadrachalam,17.6667,80.8833,77.81,94,100,3.56,IN,2022-09-29 14:28:14
448,Kontagora,10.3999,5.4695,83.59,66,75,3.76,NG,2022-09-29 14:28:14
449,Namatanai,-3.6667,152.4333,79.16,78,86,8.72,PG,2022-09-29 14:28:15
450,Lahan,26.7296,86.4951,81.61,72,5,4.76,NP,2022-09-29 14:28:15
451,Port-Cartier,50.0334,-66.8654,52.75,55,28,11.21,CA,2022-09-29 14:28:15
452,Severnyy,50.677,36.5532,59.04,82,100,4.47,RU,2022-09-29 14:28:16
453,Touros,-5.1989,-35.4608,84.38,58,7,16.24,BR,2022-09-29 14:28:16
454,Kabale,-1.2486,29.9899,67.21,68,90,3.24,UG,2022-09-29 14:28:16
455,Half Moon Bay,37.4636,-122.4286,60.66,93,100,4.61,US,2022-09-29 14:28:17
456,Carmen,18.6333,-91.8333,82.44,65,40,10.36,MX,2022-09-29 14:28:17
457,Miraflores,19.2167,-98.8083,54.97,81,83,5.88,MX,2022-09-29 14:28:17
458,Manali,13.1667,80.2667,87.89,63,100,6.17,IN,2022-09-29 14:28:18
459,Paamiut,61.994,-49.6678,41.04,94,100,15.61,GL,2022-09-29 14:28:18
460,Guangzhou,23.1167,113.25,85.95,65,100,7.31,CN,2022-09-29 14:24:20
461,Camacha,33.0833,-16.3333,71.02,60,75,12.66,PT,2022-09-29 14:28:18
462,Manta,-0.95,-80.7333,71.38,83,100,11.5,EC,2022-09-29 14:29:19
463,Pospelikha,51.95,81.7667,29.82,71,85,7.16,RU,2022-09-29 14:29:19
464,Prince Rupert,54.3161,-130.3201,56.89,100,40,9.22,CA,2022-09-29 14:27:48
465,Ahipara,-35.1667,173.1667,61.25,97,100,8.59,NZ,2022-09-29 14:29:19
466,Sale,34.0389,-6.8166,74.08,53,40,8.05,MA,2022-09-29 14:29:20
467,Kuliyapitiya,7.4688,80.0401,82.08,83,37,6.13,LK,2022-09-29 14:29:20
468,Bud,39.447,-86.1758,56.89,84,0,8.5,US,2022-09-29 14:29:20
469,Mae Sai,20.4335,99.8762,75.13,85,97,1.9,TH,2022-09-29 14:29:21
470,Hami,42.8,93.45,69.75,25,80,3.62,CN,2022-09-29 14:29:21
471,Faya,18.3851,42.4509,77.11,32,46,5.14,SA,2022-09-29 14:29:22
472,Egvekinot,66.3167,-179.1667,21.49,80,13,6.04,RU,2022-09-29 14:29:22
473,Tarata,-17.6167,-66.0167,66.07,44,100,2.51,BO,2022-09-29 14:29:22
474,Zhanakorgan,43.9098,67.2495,62.38,28,100,19.17,KZ,2022-09-29 14:29:23
475,Velingara,13.15,-14.1167,92.03,56,80,2.55,SN,2022-09-29 14:29:23
476,Nemuro,43.3236,145.575,57.74,72,10,7.85,JP,2022-09-29 14:29:23
477,College,64.8569,-147.8028,48.52,61,75,5.75,US,2022-09-29 14:29:24
478,Korem,12.5058,39.5228,60.24,67,98,2.93,ET,2022-09-29 14:29:24
479,Ugljevik,44.6636,19.0203,75.52,43,7,9.53,BA,2022-09-29 14:29:24
480,Samsun,41.25,36.3333,77.41,62,40,4.61,TR,2022-09-29 14:29:25
481,Pilar,-9.5972,-35.9567,82.33,52,12,9.13,BR,2022-09-29 14:29:25
482,Coquimbo,-29.9533,-71.3436,53.33,100,100,5.75,CL,2022-09-29 14:29:06
483,Wanning,18.8003,110.3967,79.5,90,100,5.64,CN,2022-09-29 14:29:25
484,Mazeikiai,56.3167,22.3333,51.33,75,100,3.87,LT,2022-09-29 14:29:26
485,Stamata,38.1333,23.8833,83.71,45,0,1.99,GR,2022-09-29 14:29:26
486,Tsnori,41.6209,45.9694,84.24,22,2,4.76,GE,2022-09-29 14:29:27
487,Amuntai,-2.4177,115.2494,75.07,96,99,1.05,ID,2022-09-29 14:29:28
488,Ucluelet,48.9329,-125.5528,55.09,94,7,4.23,CA,2022-09-29 14:29:28
489,Taranagar,28.6709,75.0351,90.97,35,0,1.86,IN,2022-09-29 14:29:28
490,Strezhevoy,60.7333,77.5889,28.85,73,42,8.63,RU,2022-09-29 14:29:29
491,Muana,-1.5283,-49.2167,90.66,49,7,6.71,BR,2022-09-29 14:29:29
492,Shahpur,16.7,76.8333,78.17,77,100,8.57,IN,2022-09-29 14:29:30
493,Vestmanna,62.1564,-7.1664,45.52,87,100,9.22,FO,2022-09-29 14:29:30
494,Cururupu,-1.8283,-44.8683,89.49,50,35,8.05,BR,2022-09-29 14:29:31
495,Lindsay,36.203,-119.0882,61.0,76,0,8.05,US,2022-09-29 14:29:31
496,Bukama,-9.2,25.85,89.2,37,87,6.06,CD,2022-09-29 14:29:32
497,Cabadiangan,9.7531,122.4739,77.65,89,100,4.79,PH,2022-09-29 14:29:32
498,Tabas,33.5959,56.9244,95.22,8,0,2.3,IR,2022-09-29 14:29:32
499,Natal,-5.795,-35.2094,88.02,58,40,17.27,BR,2022-09-29 14:29:19
500,Mikulov,48.8056,16.6378,60.78,48,100,1.43,CZ,2022-09-29 14:29:33
501,Whitianga,-36.8333,175.7,58.19,95,97,3.13,NZ,2022-09-29 14:29:33
502,Pekalongan,-6.8886,109.6753,76.01,75,80,3.22,ID,2022-09-29 14:29:33
503,Chapais,49.7834,-74.8492,40.78,66,82,8.46,CA,2022-09-29 14:29:34
504,Frederico Westphalen,-27.3592,-53.3944,56.44,94,100,5.86,BR,2022-09-29 14:29:12
505,Baherden,38.4362,57.4316,86.86,16,53,6.08,TM,2022-09-29 14:29:34
506,Torbay,47.6666,-52.7314,61.75,88,100,10.36,CA,2022-09-29 14:29:34
507,Maceio,-9.6658,-35.7353,83.64,61,75,10.36,BR,2022-09-29 14:27:00
508,Lappeenranta,61.0587,28.1887,43.56,100,100,9.22,FI,2022-09-29 14:30:35
509,Arkansas City,37.062,-97.0384,64.62,48,0,13.8,US,2022-09-29 14:30:35
510,Dali,25.7,100.1833,61.79,86,88,2.91,CN,2022-09-29 14:30:35
511,Qui Nhon,13.7667,109.2333,79.63,84,100,4.83,VN,2022-09-29 14:30:36
512,Kindu,-2.95,25.95,81.7,67,67,2.84,CD,2022-09-29 14:30:36
513,Nouadhibou,20.931,-17.0347,98.58,32,25,17.27,MR,2022-09-29 14:30:36
514,Namibe,-15.1961,12.1522,74.03,68,0,13.8,AO,2022-09-29 14:30:37
515,Chunoyar,57.4467,97.3217,36.18,99,100,3.18,RU,2022-09-29 14:30:37
516,Agbor,6.2518,6.1934,77.76,90,98,4.0,NG,2022-09-29 14:30:37
517,Wukari,7.85,9.7833,81.0,70,97,3.44,NG,2022-09-29 14:30:38
518,Sinnamary,5.3833,-52.95,85.71,68,13,12.55,GF,2022-09-29 14:30:38
519,Pingzhuang,42.0372,119.2889,68.27,43,76,7.0,CN,2022-09-29 14:30:39
520,Yaan,7.3833,8.5667,82.49,69,91,2.35,NG,2022-09-29 14:30:40
521,Jakar,27.5492,90.7525,53.13,96,26,2.17,BT,2022-09-29 14:30:40
522,Mata,40.683,-7.4592,67.6,59,100,10.25,PT,2022-09-29 14:30:41
523,Tual,-5.6667,132.75,82.94,73,99,8.5,ID,2022-09-29 14:30:42
524,Acari,-15.4311,-74.6158,71.35,51,35,8.3,PE,2022-09-29 14:30:42
525,Kaeo,-35.1,173.7833,62.33,96,100,9.98,NZ,2022-09-29 14:30:43
526,Zaporizhzhya,47.8167,35.1833,69.33,50,100,3.38,UA,2022-09-29 14:30:43
527,Manzil Salim,35.8567,8.4765,79.99,16,0,11.3,TN,2022-09-29 14:30:43
528,Vanimo,-2.6741,141.3028,77.31,89,86,5.12,PG,2022-09-29 14:30:44
529,Grand Gaube,-20.0064,57.6608,72.0,62,4,8.01,MU,2022-09-29 14:30:44
530,Madimba,-10.4,40.3333,76.69,67,87,12.26,TZ,2022-09-29 14:30:44
531,Quatre Cocos,-20.2078,57.7625,71.71,69,8,13.8,MU,2022-09-29 14:30:45
532,Daru,-9.0763,143.2092,79.0,88,96,14.05,PG,2022-09-29 14:30:45
533,Englewood,39.6478,-104.9878,69.12,47,40,8.05,US,2022-09-29 14:26:54
534,Sembakung,3.8167,117.25,73.83,99,100,0.74,ID,2022-09-29 14:30:46
535,Xichang,27.8964,102.2634,63.01,88,36,3.2,CN,2022-09-29 14:30:46
536,Milkovo,54.7167,158.6167,42.44,94,100,4.32,RU,2022-09-29 14:30:47
537,Banda Aceh,5.5577,95.3222,76.96,87,100,14.63,ID,2022-09-29 14:30:47
538,Atocha,-20.9333,-66.2333,51.06,4,0,28.34,BO,2022-09-29 14:30:47
539,Chum Phae,16.5443,102.0992,73.74,99,100,6.53,TH,2022-09-29 14:30:48
540,Gizo,-8.103,156.8419,81.21,74,92,3.31,SB,2022-09-29 14:30:48
541,Havoysund,70.9963,24.6622,50.23,71,39,14.92,NO,2022-09-29 14:30:48
542,San Rafael Del Sur,11.8485,-86.4384,77.97,75,95,2.71,NI,2022-09-29 14:30:49
543,Koumac,-20.5667,164.2833,74.37,83,94,3.69,NC,2022-09-29 14:30:49
544,Marienburg,54.0359,19.0266,59.85,54,94,6.87,PL,2022-09-29 14:30:49
545,Lesnoy,57.6198,63.0784,28.47,62,50,2.66,RU,2022-09-29 14:30:50
546,Buchanan,5.8808,-10.0467,76.3,88,100,6.49,LR,2022-09-29 14:30:50
547,Ailigandi,9.2333,-78.0167,83.98,71,37,3.2,PA,2022-09-29 14:30:50
548,Quelimane,-17.8786,36.8883,84.15,54,40,9.22,MZ,2022-09-29 14:30:51
549,Nyurba,63.2842,118.3319,24.49,93,78,3.47,RU,2022-09-29 14:30:10
550,North Bend,43.4065,-124.2243,60.93,97,100,6.91,US,2022-09-29 14:30:51
551,Ferkessedougou,9.6,-5.2,84.99,61,86,4.83,CI,2022-09-29 14:30:51
552,Kristianstad,56.0313,14.1524,53.94,73,75,4.61,SE,2022-09-29 14:30:52
553,Wilkie,52.4168,-108.7014,48.58,46,97,9.62,CA,2022-09-29 14:30:52
554,Quime,-16.9833,-67.2167,56.71,63,97,7.7,BO,2022-09-29 14:30:52
555,Luba,3.4568,8.5547,84.09,81,91,6.67,GQ,2022-09-29 14:31:53
556,Betsiamites,48.9413,-68.646,51.89,51,15,10.45,CA,2022-09-29 14:31:53
557,Berlevag,70.8578,29.0864,49.95,53,0,13.8,NO,2022-09-29 14:31:54
